count	date	hour
27	20130126	10
57	20130126	11
29	20130126	13
63	20130126	14
59	20130126	15
33	20130126	16
26	20130126	17
15	20130126	18
7	20130126	19
86	20130126	20
31	20130126	22
27	20130126	23
66	20130127	0
29	20130127	1
62	20130127	2
17	20130127	3
4	20130127	4
4	20130127	5
22	20130127	7
1	20130127	8
13	20130127	9
50	20130127	10
69	20130127	11
51	20130127	13
73	20130127	14
66	20130127	15
203	20130127	16
119	20130127	17
97	20130127	18
130	20130127	19
67	20130127	20
51	20130127	21
103	20130127	22
58	20130127	23
1845	20130128	0
82	20130128	1
41	20130128	2
92	20130128	3
102	20130128	4
104	20130128	5
105	20130128	6
284	20130128	7
612	20130128	8
1071	20130128	9
1078	20130128	10
1501	20130128	11
1089	20130128	13
908	20130128	14
922	20130128	15
767	20130128	16
695	20130128	17
366	20130128	18
173	20130128	19
205	20130128	20
100	20130128	21
63	20130128	22
58	20130128	23
1085	20130129	0
48	20130129	1
48	20130129	2
57	20130129	3
57	20130129	4
92	20130129	5
202	20130129	6
376	20130129	7
504	20130129	8
864	20130129	9
868	20130129	10
597	20130129	11
1200	20130129	13
1182	20130129	14
1078	20130129	15
849	20130129	16
658	20130129	17
476	20130129	18
268	20130129	19
163	20130129	20
315	20130129	21
63	20130129	22
46	20130129	23
995	20130130	0
61	20130130	1
34	20130130	2
70	20130130	3
94	20130130	4
162	20130130	5
236	20130130	6
260	20130130	7
501	20130130	8
628	20130130	9
972	20130130	10
884	20130130	11
1040	20130130	13
1249	20130130	14
1064	20130130	15
1405	20130130	16
699	20130130	17
1430	20130130	18
590	20130130	19
97	20130130	20
83	20130130	21
74	20130130	22
60	20130130	23
1174	20130201	0
44	20130201	1
43	20130201	2
39	20130201	3
83	20130201	4
31	20130201	5
74	20130201	6
206	20130201	7
512	20130201	8
614	20130201	9
732	20130201	10
816	20130201	11
826	20130201	13
750	20130201	14
2042	20130201	15
729	20130201	16
446	20130201	17
249	20130201	18
156	20130201	19
35	20130201	20
30	20130201	21
21	20130201	22
24	20130201	23
39	20130202	0
1	20130202	1
3	20130202	4
15	20130202	5
9	20130202	6
26	20130202	7
212	20130202	8
152	20130202	9
28	20130202	10
27	20130202	11
39	20130202	13
28	20130202	14
22	20130202	15
16	20130202	16
49	20130202	17
57	20130202	18
26	20130202	19
41	20130202	20
64	20130202	21
109	20130202	22
101	20130202	23
116	20130203	0
12	20130203	1
16	20130203	2
4	20130203	3
11	20130203	4
6	20130203	5
10	20130203	6
14	20130203	7
27	20130203	8
37	20130203	9
24	20130203	10
44	20130203	11
89	20130203	13
39	20130203	14
48	20130203	15
41	20130203	16
68	20130203	17
57	20130203	18
51	20130203	19
76	20130203	20
51	20130203	21
32	20130203	22
73	20130203	23
2023	20130204	0
40	20130204	1
69	20130204	2
92	20130204	3
91	20130204	4
38	20130204	5
117	20130204	6
224	20130204	7
880	20130204	8
976	20130204	9
682	20130204	10
1192	20130204	11
1193	20130204	13
984	20130204	14
985	20130204	15
691	20130204	16
645	20130204	17
441	20130204	18
513	20130204	19
247	20130204	20
123	20130204	21
111	20130204	22
104	20130204	23
863	20130205	0
69	20130205	1
84	20130205	2
83	20130205	3
84	20130205	4
75	20130205	5
120	20130205	6
320	20130205	7
542	20130205	8
900	20130205	9
923	20130205	10
864	20130205	11
1305	20130205	13
1495	20130205	14
987	20130205	15
967	20130205	16
485	20130205	17
352	20130205	18
353	20130205	19
252	20130205	20
193	20130205	21
87	20130205	22
134	20130205	23
971	20130206	0
95	20130206	1
58	20130206	2
64	20130206	3
111	20130206	4
129	20130206	5
144	20130206	6
365	20130206	7
783	20130206	8
885	20130206	9
861	20130206	10
768	20130206	11
863	20130206	13
1074	20130206	14
1605	20130206	15
858	20130206	16
592	20130206	17
489	20130206	18
252	20130206	19
225	20130206	20
215	20130206	21
229	20130206	22
195	20130206	23
899	20130207	0
114	20130207	1
106	20130207	2
118	20130207	3
103	20130207	4
154	20130207	5
195	20130207	6
355	20130207	7
762	20130207	8
952	20130207	9
1005	20130207	10
865	20130207	11
1416	20130207	13
1558	20130207	14
1146	20130207	15
979	20130207	16
742	20130207	17
532	20130207	18
414	20130207	19
128	20130207	20
91	20130207	21
73	20130207	22
67	20130207	23
1147	20130208	0
44	20130208	1
50	20130208	2
99	20130208	3
128	20130208	4
62	20130208	5
168	20130208	6
364	20130208	7
667	20130208	8
933	20130208	9
944	20130208	10
1003	20130208	11
934	20130208	13
1098	20130208	14
1091	20130208	15
764	20130208	16
475	20130208	17
333	20130208	18
255	20130208	19
184	20130208	20
69	20130208	21
46	20130208	22
39	20130208	23
159	20130209	0
28	20130209	1
32	20130209	2
19	20130209	3
24	20130209	4
6	20130209	5
56	20130209	6
34	20130209	7
58	20130209	8
110	20130209	9
118	20130209	10
133	20130209	11
91	20130209	13
212	20130209	14
136	20130209	15
47	20130209	16
51	20130209	17
56	20130209	18
138	20130209	19
85	20130209	20
12	20130209	21
24	20130209	22
30	20130209	23
48	20130210	0
22	20130210	1
15	20130210	2
35	20130210	3
12	20130210	4
7	20130210	5
12	20130210	6
22	20130210	7
73	20130210	8
79	20130210	9
75	20130210	10
39	20130210	11
47	20130210	13
126	20130210	14
108	20130210	15
123	20130210	16
87	20130210	17
98	20130210	18
113	20130210	19
87	20130210	20
60	20130210	21
97	20130210	22
97	20130210	23
1414	20130211	0
96	20130211	1
127	20130211	2
62	20130211	3
51	20130211	4
60	20130211	5
121	20130211	6
329	20130211	7
678	20130211	8
983	20130211	9
1011	20130211	10
1138	20130211	11
1145	20130211	13
1455	20130211	14
1435	20130211	15
1155	20130211	16
757	20130211	17
597	20130211	18
274	20130211	19
174	20130211	20
67	20130211	21
99	20130211	22
57	20130211	23
1272	20130212	0
78	20130212	1
54	20130212	2
70	20130212	3
194	20130212	4
71	20130212	5
169	20130212	6
415	20130212	7
734	20130212	8
810	20130212	9
1313	20130212	10
1136	20130212	11
1399	20130212	13
1032	20130212	14
1203	20130212	15
996	20130212	16
668	20130212	17
507	20130212	18
254	20130212	19
211	20130212	20
209	20130212	21
154	20130212	22
188	20130212	23
1380	20130213	0
89	20130213	1
66	20130213	2
109	20130213	3
197	20130213	4
151	20130213	5
233	20130213	6
407	20130213	7
581	20130213	8
854	20130213	9
891	20130213	10
1311	20130213	11
1350	20130213	13
1277	20130213	14
1248	20130213	15
995	20130213	16
575	20130213	17
318	20130213	18
401	20130213	19
181	20130213	20
145	20130213	21
127	20130213	22
109	20130213	23
1053	20130214	0
156	20130214	1
86	20130214	2
92	20130214	3
104	20130214	4
63	20130214	5
140	20130214	6
318	20130214	7
668	20130214	8
869	20130214	9
855	20130214	10
749	20130214	11
1009	20130214	13
822	20130214	14
982	20130214	15
678	20130214	16
773	20130214	17
324	20130214	18
335	20130214	19
225	20130214	20
126	20130214	21
75	20130214	22
58	20130214	23
946	20130215	0
63	20130215	1
83	20130215	2
67	20130215	3
84	20130215	4
53	20130215	5
105	20130215	6
401	20130215	7
775	20130215	8
943	20130215	9
1091	20130215	10
950	20130215	11
871	20130215	13
1055	20130215	14
883	20130215	15
683	20130215	16
510	20130215	17
265	20130215	18
199	20130215	19
54	20130215	20
40	20130215	21
13	20130215	22
14	20130215	23
43	20130216	0
57	20130216	1
8	20130216	2
10	20130216	3
2	20130216	4
7	20130216	5
14	20130216	6
5	20130216	7
19	20130216	8
29	20130216	9
44	20130216	10
38	20130216	11
40	20130216	13
27	20130216	14
11	20130216	15
50	20130216	16
15	20130216	17
85	20130216	18
17	20130216	19
217	20130216	20
12	20130216	21
11	20130216	22
92	20130216	23
81	20130217	0
26	20130217	1
11	20130217	2
9	20130217	3
9	20130217	5
4	20130217	6
22	20130217	7
51	20130217	8
50	20130217	9
19	20130217	10
22	20130217	11
29	20130217	13
35	20130217	14
41	20130217	15
102	20130217	16
102	20130217	17
51	20130217	18
86	20130217	19
50	20130217	20
67	20130217	21
32	20130217	22
66	20130217	23
618	20130218	0
93	20130218	1
104	20130218	2
58	20130218	3
79	20130218	4
60	20130218	5
60	20130218	6
165	20130218	7
449	20130218	8
531	20130218	9
491	20130218	10
526	20130218	11
370	20130218	13
538	20130218	14
568	20130218	15
380	20130218	16
487	20130218	17
76	20130218	18
127	20130218	19
89	20130218	20
65	20130218	21
53	20130218	22
39	20130218	23
860	20130219	0
105	20130219	1
63	20130219	2
62	20130219	3
76	20130219	4
74	20130219	5
72	20130219	6
179	20130219	7
505	20130219	8
756	20130219	9
641	20130219	10
729	20130219	11
768	20130219	13
1267	20130219	14
1097	20130219	15
929	20130219	16
809	20130219	17
553	20130219	18
245	20130219	19
154	20130219	20
120	20130219	21
58	20130219	22
101	20130219	23
908	20130220	0
85	20130220	1
76	20130220	2
155	20130220	3
190	20130220	4
233	20130220	5
155	20130220	6
746	20130220	7
787	20130220	8
900	20130220	9
1421	20130220	10
928	20130220	11
1013	20130220	13
1191	20130220	14
947	20130220	15
682	20130220	16
575	20130220	17
302	20130220	18
279	20130220	19
134	20130220	20
147	20130220	21
181	20130220	22
203	20130220	23
2570	20130221	0
72	20130221	1
109	20130221	2
98	20130221	3
102	20130221	4
106	20130221	5
173	20130221	6
400	20130221	7
535	20130221	8
890	20130221	9
772	20130221	10
513	20130221	11
840	20130221	13
2715	20130221	14
890	20130221	15
1500	20130221	16
1284	20130221	17
342	20130221	18
159	20130221	19
109	20130221	20
81	20130221	21
98	20130221	22
97	20130221	23
1771	20130222	0
35	20130222	1
93	20130222	2
189	20130222	3
294	20130222	4
236	20130222	5
294	20130222	6
448	20130222	7
485	20130222	8
673	20130222	9
1556	20130222	10
640	20130222	11
640	20130222	13
1451	20130222	14
2345	20130222	15
504	20130222	16
399	20130222	17
275	20130222	18
202	20130222	19
56	20130222	20
52	20130222	21
24	20130222	22
23	20130222	23
32	20130223	0
7	20130223	1
1	20130223	2
8	20130223	3
15	20130223	4
7	20130223	5
7	20130223	7
12	20130223	8
39	20130223	9
10	20130223	10
26	20130223	11
6	20130223	13
29	20130223	14
12	20130223	15
10	20130223	16
20	20130223	17
4	20130223	18
4	20130223	19
11	20130223	20
8	20130223	21
14	20130223	22
11	20130223	23
23	20130224	0
1	20130224	1
6	20130224	2
1	20130224	3
5	20130224	4
9	20130224	6
4	20130224	7
1	20130224	8
38	20130224	9
21	20130224	10
29	20130224	11
27	20130224	13
67	20130224	14
29	20130224	15
63	20130224	16
97	20130224	17
54	20130224	18
83	20130224	19
51	20130224	20
36	20130224	21
49	20130224	22
58	20130224	23
1869	20130225	0
32	20130225	1
72	20130225	2
34	20130225	3
36	20130225	4
63	20130225	5
95	20130225	6
206	20130225	7
565	20130225	8
531	20130225	9
510	20130225	10
1279	20130225	11
1458	20130225	13
833	20130225	14
735	20130225	15
501	20130225	16
327	20130225	17
339	20130225	18
283	20130225	19
112	20130225	20
141	20130225	21
70	20130225	22
70	20130225	23
868	20130226	0
77	20130226	1
100	20130226	2
117	20130226	3
99	20130226	4
86	20130226	5
106	20130226	6
275	20130226	7
422	20130226	8
632	20130226	9
640	20130226	10
701	20130226	11
820	20130226	13
853	20130226	14
916	20130226	15
688	20130226	16
494	20130226	17
350	20130226	18
207	20130226	19
79	20130226	20
152	20130226	21
50	20130226	22
85	20130226	23
929	20130227	0
119	20130227	1
65	20130227	2
45	20130227	3
68	20130227	4
49	20130227	5
115	20130227	6
119	20130227	7
268	20130227	8
457	20130227	9
2739	20130227	10
437	20130227	11
630	20130227	13
544	20130227	14
646	20130227	15
531	20130227	16
325	20130227	17
233	20130227	18
233	20130227	19
80	20130227	20
89	20130227	21
97	20130227	22
99	20130227	23
915	20130301	0
93	20130301	1
58	20130301	2
64	20130301	3
29	20130301	4
73	20130301	5
37	20130301	6
217	20130301	7
531	20130301	8
662	20130301	9
960	20130301	10
616	20130301	11
1715	20130301	13
1592	20130301	14
1095	20130301	15
635	20130301	16
427	20130301	17
296	20130301	18
160	20130301	19
54	20130301	20
34	20130301	21
9	20130301	22
26	20130301	23
169	20130302	0
9	20130302	1
7	20130302	2
8	20130302	3
10	20130302	4
33	20130302	5
33	20130302	6
1	20130302	7
31	20130302	8
8	20130302	9
12	20130302	10
20	20130302	11
24	20130302	13
6	20130302	14
18	20130302	15
38	20130302	16
17	20130302	17
8	20130302	18
14	20130302	19
46	20130302	20
12	20130302	21
30	20130302	22
99	20130302	23
61	20130303	0
32	20130303	1
9	20130303	2
3	20130303	3
25	20130303	4
45	20130303	5
9	20130303	6
58	20130303	7
33	20130303	8
48	20130303	9
152	20130303	10
32	20130303	11
36	20130303	13
33	20130303	14
52	20130303	15
17	20130303	16
7	20130303	17
20	20130303	18
69	20130303	19
59	20130303	20
38	20130303	21
58	20130303	22
39	20130303	23
1060	20130304	0
56	20130304	1
55	20130304	2
73	20130304	3
33	20130304	4
64	20130304	5
62	20130304	6
356	20130304	7
1383	20130304	8
1298	20130304	9
633	20130304	10
595	20130304	11
1069	20130304	13
1033	20130304	14
1231	20130304	15
772	20130304	16
348	20130304	17
203	20130304	18
216	20130304	19
182	20130304	20
159	20130304	21
55	20130304	22
81	20130304	23
918	20130305	0
91	20130305	1
77	20130305	2
92	20130305	3
60	20130305	4
63	20130305	5
50	20130305	6
291	20130305	7
495	20130305	8
676	20130305	9
1036	20130305	10
763	20130305	11
1060	20130305	13
928	20130305	14
857	20130305	15
801	20130305	16
617	20130305	17
269	20130305	18
198	20130305	19
181	20130305	20
113	20130305	21
226	20130305	22
150	20130305	23
1438	20130306	0
87	20130306	1
54	20130306	2
80	20130306	3
72	20130306	4
80	20130306	5
114	20130306	6
282	20130306	7
585	20130306	8
838	20130306	9
922	20130306	10
1394	20130306	11
1203	20130306	13
848	20130306	14
1056	20130306	15
938	20130306	16
419	20130306	17
383	20130306	18
430	20130306	19
251	20130306	20
149	20130306	21
94	20130306	22
51	20130306	23
1287	20130307	0
44	20130307	1
94	20130307	2
115	20130307	3
111	20130307	4
99	20130307	5
161	20130307	6
468	20130307	7
937	20130307	8
1197	20130307	9
1101	20130307	10
1092	20130307	11
1243	20130307	13
1277	20130307	14
2414	20130307	15
1396	20130307	16
870	20130307	17
1710	20130307	18
446	20130307	19
183	20130307	20
101	20130307	21
62	20130307	22
78	20130307	23
1369	20130308	0
63	20130308	1
73	20130308	2
60	20130308	3
61	20130308	4
76	20130308	5
198	20130308	6
391	20130308	7
755	20130308	8
982	20130308	9
1048	20130308	10
925	20130308	11
933	20130308	13
1551	20130308	14
2504	20130308	15
648	20130308	16
312	20130308	17
279	20130308	18
101	20130308	19
34	20130308	20
52	20130308	21
18	20130308	22
5	20130308	23
70	20130309	0
31	20130309	1
35	20130309	2
4	20130309	3
142	20130309	4
1	20130309	5
4	20130309	6
33	20130309	7
28	20130309	8
43	20130309	9
68	20130309	10
97	20130309	11
35	20130309	13
10	20130309	14
37	20130309	15
78	20130309	16
31	20130309	17
71	20130309	18
135	20130309	19
133	20130309	20
40	20130309	21
18	20130309	22
23	20130309	23
91	20130310	0
16	20130310	1
1	20130310	3
8	20130310	5
8	20130310	6
4	20130310	7
78	20130310	8
96	20130310	9
85	20130310	10
53	20130310	11
80	20130310	13
41	20130310	14
35	20130310	15
33	20130310	16
35	20130310	17
38	20130310	18
41	20130310	19
99	20130310	20
98	20130310	21
78	20130310	22
48	20130310	23
3235	20130311	0
106	20130311	1
38	20130311	2
46	20130311	3
113	20130311	4
128	20130311	5
114	20130311	6
489	20130311	7
715	20130311	8
853	20130311	9
695	20130311	10
1027	20130311	11
1075	20130311	13
1430	20130311	14
1338	20130311	15
1896	20130311	16
757	20130311	17
771	20130311	18
231	20130311	19
733	20130311	20
139	20130311	21
153	20130311	22
47	20130311	23
3264	20130312	0
134	20130312	1
59	20130312	2
117	20130312	3
140	20130312	4
147	20130312	5
184	20130312	6
374	20130312	7
690	20130312	8
839	20130312	9
888	20130312	10
916	20130312	11
1635	20130312	13
1057	20130312	14
1352	20130312	15
1574	20130312	16
529	20130312	17
463	20130312	18
403	20130312	19
252	20130312	20
129	20130312	21
131	20130312	22
54	20130312	23
1571	20130313	0
49	20130313	1
56	20130313	2
101	20130313	3
47	20130313	4
92	20130313	5
102	20130313	6
392	20130313	7
693	20130313	8
899	20130313	9
1011	20130313	10
764	20130313	11
1108	20130313	13
908	20130313	14
1121	20130313	15
775	20130313	16
531	20130313	17
369	20130313	18
205	20130313	19
138	20130313	20
713	20130313	21
736	20130313	22
97	20130313	23
918	20130314	0
77	20130314	1
35	20130314	2
66	20130314	3
109	20130314	4
87	20130314	5
144	20130314	6
399	20130314	7
564	20130314	8
1460	20130314	9
960	20130314	10
855	20130314	11
932	20130314	13
2187	20130314	14
2630	20130314	15
1393	20130314	16
1722	20130314	17
407	20130314	18
226	20130314	19
154	20130314	20
142	20130314	21
96	20130314	22
100	20130314	23
835	20130315	0
71	20130315	1
57	20130315	2
64	20130315	3
126	20130315	4
95	20130315	5
125	20130315	6
342	20130315	7
550	20130315	8
797	20130315	9
873	20130315	10
630	20130315	11
831	20130315	13
679	20130315	14
1652	20130315	15
546	20130315	16
1165	20130315	17
1126	20130315	18
147	20130315	19
82	20130315	20
6	20130315	21
1	20130315	22
33	20130315	23
46	20130316	0
7	20130316	2
31	20130316	3
11	20130316	4
42	20130316	5
17	20130316	6
13	20130316	7
17	20130316	8
43	20130316	9
2	20130316	10
21	20130316	13
77	20130316	14
57	20130316	15
6	20130316	16
5	20130316	17
23	20130316	18
34	20130316	19
20	20130316	20
20	20130316	21
14	20130316	22
41	20130316	23
50	20130317	0
26	20130317	1
28	20130317	2
35	20130317	3
42	20130317	4
10	20130317	5
31	20130317	6
27	20130317	7
12	20130317	8
3	20130317	9
8	20130317	10
7	20130317	11
43	20130317	13
34	20130317	14
383	20130317	15
29	20130317	16
26	20130317	17
52	20130317	18
77	20130317	19
35	20130317	20
28	20130317	21
95	20130317	22
83	20130317	23
363	20130318	0
66	20130318	1
98	20130318	2
66	20130318	3
66	20130318	4
69	20130318	5
104	20130318	6
77	20130318	7
165	20130318	8
103	20130318	9
70	20130318	10
206	20130318	11
601	20130318	13
780	20130318	14
885	20130318	15
852	20130318	16
942	20130318	17
1350	20130318	18
1174	20130318	19
1124	20130318	20
864	20130318	21
545	20130318	22
351	20130318	23
742	20130319	0
169	20130319	1
165	20130319	2
95	20130319	3
113	20130319	4
107	20130319	5
98	20130319	6
78	20130319	7
93	20130319	8
121	20130319	9
133	20130319	10
175	20130319	11
530	20130319	13
758	20130319	14
1189	20130319	15
929	20130319	16
876	20130319	17
938	20130319	18
784	20130319	19
976	20130319	20
722	20130319	21
521	20130319	22
484	20130319	23
368	20130320	0
127	20130320	1
100	20130320	2
114	20130320	3
114	20130320	4
193	20130320	5
74	20130320	6
79	20130320	7
99	20130320	8
108	20130320	9
165	20130320	10
194	20130320	11
711	20130320	13
693	20130320	14
1142	20130320	15
928	20130320	16
1056	20130320	17
1103	20130320	18
1014	20130320	19
1290	20130320	20
696	20130320	21
453	20130320	22
272	20130320	23
453	20130321	0
133	20130321	1
79	20130321	2
140	20130321	3
110	20130321	4
52	20130321	5
42	20130321	6
73	20130321	7
134	20130321	8
184	20130321	9
189	20130321	10
202	20130321	11
632	20130321	13
767	20130321	14
1089	20130321	15
1067	20130321	16
956	20130321	17
1447	20130321	18
982	20130321	19
984	20130321	20
713	20130321	21
949	20130321	22
473	20130321	23
569	20130322	0
138	20130322	1
87	20130322	2
60	20130322	3
110	20130322	4
936	20130322	5
107	20130322	6
997	20130322	7
939	20130322	8
138	20130322	9
135	20130322	10
1867	20130322	11
668	20130322	13
1036	20130322	14
1737	20130322	15
569	20130322	16
736	20130322	17
715	20130322	18
963	20130322	19
853	20130322	20
616	20130322	21
356	20130322	22
303	20130322	23
190	20130323	0
83	20130323	1
55	20130323	2
79	20130323	3
60	20130323	4
1775	20130323	5
57	20130323	6
18	20130323	7
56	20130323	8
19	20130323	9
10	20130323	10
19	20130323	11
916	20130323	13
68	20130323	14
49	20130323	15
86	20130323	16
89	20130323	17
77	20130323	18
49	20130323	19
44	20130323	20
37	20130323	21
34	20130323	22
34	20130323	23
75	20130324	0
53	20130324	1
83	20130324	2
18	20130324	3
3	20130324	4
22	20130324	5
7	20130324	6
12	20130324	7
1	20130324	8
4	20130324	9
5	20130324	10
13	20130324	11
34	20130324	13
73	20130324	14
305	20130324	15
55	20130324	16
122	20130324	17
189	20130324	18
101	20130324	19
145	20130324	20
140	20130324	21
137	20130324	22
145	20130324	23
484	20130325	0
168	20130325	1
108	20130325	2
169	20130325	3
83	20130325	4
338	20130325	5
292	20130325	6
179	20130325	7
110	20130325	8
129	20130325	9
146	20130325	10
112	20130325	11
644	20130325	13
1219	20130325	14
2832	20130325	15
1982	20130325	16
739	20130325	17
835	20130325	18
918	20130325	19
965	20130325	20
742	20130325	21
444	20130325	22
578	20130325	23
641	20130326	0
221	20130326	1
121	20130326	2
92	20130326	3
253	20130326	4
138	20130326	5
184	20130326	6
232	20130326	7
84	20130326	8
104	20130326	9
196	20130326	10
123	20130326	11
713	20130326	13
744	20130326	14
712	20130326	15
713	20130326	16
935	20130326	17
902	20130326	18
803	20130326	19
1275	20130326	20
2367	20130326	21
645	20130326	22
332	20130326	23
591	20130327	0
230	20130327	1
185	20130327	2
87	20130327	3
90	20130327	4
68	20130327	5
46	20130327	6
36	20130327	7
78	20130327	8
119	20130327	9
103	20130327	10
154	20130327	11
680	20130327	13
749	20130327	14
2160	20130327	15
909	20130327	16
883	20130327	17
1288	20130327	18
944	20130327	19
1023	20130327	20
720	20130327	21
508	20130327	22
425	20130327	23
2601	20130328	0
136	20130328	1
133	20130328	2
92	20130328	3
102	20130328	4
94	20130328	5
119	20130328	6
69	20130328	7
189	20130328	8
72	20130328	9
80	20130328	10
204	20130328	11
436	20130328	13
748	20130328	14
1018	20130328	15
805	20130328	16
983	20130328	17
1082	20130328	18
1148	20130328	19
1006	20130328	20
567	20130328	21
448	20130328	22
338	20130328	23
305	20130329	0
95	20130329	1
31	20130329	2
25	20130329	3
41	20130329	4
41	20130329	5
49	20130329	6
21	20130329	7
28	20130329	8
188	20130329	9
45	20130329	10
55	20130329	11
248	20130329	13
344	20130329	14
503	20130329	15
481	20130329	16
591	20130329	17
460	20130329	18
672	20130329	19
491	20130329	20
424	20130329	21
228	20130329	22
137	20130329	23
119	20130330	0
27	20130330	1
14	20130330	2
19	20130330	3
12	20130330	4
3	20130330	5
2	20130330	6
9	20130330	7
1	20130330	9
1	20130330	11
16	20130330	13
7	20130330	14
15	20130330	15
24	20130330	16
23	20130330	17
25	20130330	18
2	20130330	19
13	20130330	20
23	20130330	21
37	20130330	22
59	20130330	23
205	20130401	0
54	20130401	1
90	20130401	2
113	20130401	3
61	20130401	4
59	20130401	5
22	20130401	6
59	20130401	7
31	20130401	8
98	20130401	9
38	20130401	10
99	20130401	11
703	20130401	13
537	20130401	14
691	20130401	15
629	20130401	16
913	20130401	17
860	20130401	18
661	20130401	19
804	20130401	20
732	20130401	21
366	20130401	22
308	20130401	23
685	20130402	0
126	20130402	1
81	20130402	2
63	20130402	3
127	20130402	4
40	20130402	5
34	20130402	6
59	20130402	7
51	20130402	8
52	20130402	9
55	20130402	10
133	20130402	11
545	20130402	13
863	20130402	14
829	20130402	15
647	20130402	16
624	20130402	17
875	20130402	18
1023	20130402	19
921	20130402	20
808	20130402	21
578	20130402	22
289	20130402	23
422	20130403	0
131	20130403	1
157	20130403	2
156	20130403	3
30	20130403	4
23	20130403	5
64	20130403	6
34	20130403	7
42	20130403	8
94	20130403	9
124	20130403	10
197	20130403	11
501	20130403	13
1337	20130403	14
1052	20130403	15
979	20130403	16
740	20130403	17
897	20130403	18
956	20130403	19
1073	20130403	20
766	20130403	21
471	20130403	22
309	20130403	23
471	20130404	0
122	20130404	1
140	20130404	2
78	20130404	3
57	20130404	4
73	20130404	5
42	20130404	6
80	20130404	7
119	20130404	8
135	20130404	9
156	20130404	10
209	20130404	11
591	20130404	13
613	20130404	14
1051	20130404	15
893	20130404	16
746	20130404	17
820	20130404	18
1169	20130404	19
1112	20130404	20
856	20130404	21
470	20130404	22
328	20130404	23
688	20130405	0
160	20130405	1
158	20130405	2
74	20130405	3
91	20130405	4
55	20130405	5
120	20130405	6
121	20130405	7
189	20130405	8
135	20130405	9
125	20130405	10
123	20130405	11
778	20130405	13
757	20130405	14
1145	20130405	15
953	20130405	16
937	20130405	17
1129	20130405	18
1070	20130405	19
1016	20130405	20
683	20130405	21
403	20130405	22
270	20130405	23
242	20130406	0
133	20130406	1
25	20130406	2
45	20130406	3
51	20130406	4
36	20130406	5
10	20130406	6
11	20130406	7
30	20130406	8
56	20130406	9
5	20130406	10
33	20130406	11
57	20130406	13
81	20130406	14
38	20130406	15
89	20130406	16
78	20130406	17
29	20130406	18
78	20130406	19
57	20130406	20
85	20130406	21
66	20130406	22
36	20130406	23
99	20130407	0
691	20130407	1
171	20130407	2
61	20130407	3
24	20130407	4
48	20130407	5
318	20130407	6
287	20130407	7
9	20130407	8
27	20130407	9
15	20130407	10
17	20130407	11
53	20130407	13
63	20130407	14
72	20130407	15
39	20130407	16
36	20130407	17
77	20130407	18
122	20130407	19
75	20130407	20
52	20130407	21
150	20130407	22
121	20130407	23
388	20130408	0
94	20130408	1
96	20130408	2
118	20130408	3
98	20130408	4
121	20130408	5
100	20130408	6
136	20130408	7
134	20130408	8
221	20130408	9
179	20130408	10
188	20130408	11
734	20130408	13
1282	20130408	14
1232	20130408	15
1162	20130408	16
1237	20130408	17
2427	20130408	18
1467	20130408	19
1134	20130408	20
886	20130408	21
500	20130408	22
384	20130408	23
878	20130409	0
255	20130409	1
116	20130409	2
161	20130409	3
133	20130409	4
142	20130409	5
130	20130409	6
406	20130409	7
213	20130409	8
99	20130409	9
131	20130409	10
217	20130409	11
993	20130409	13
1164	20130409	14
1179	20130409	15
836	20130409	16
1008	20130409	17
1224	20130409	18
1990	20130409	19
1563	20130409	20
1217	20130409	21
1007	20130409	22
370	20130409	23
872	20130410	0
329	20130410	1
310	20130410	2
230	20130410	3
139	20130410	4
158	20130410	5
185	20130410	6
163	20130410	7
224	20130410	8
191	20130410	9
182	20130410	10
349	20130410	11
739	20130410	13
1112	20130410	14
1659	20130410	15
1253	20130410	16
2295	20130410	17
1502	20130410	18
1171	20130410	19
1206	20130410	20
2642	20130410	21
838	20130410	22
372	20130410	23
689	20130411	0
208	20130411	1
122	20130411	2
138	20130411	3
103	20130411	4
100	20130411	5
105	20130411	6
122	20130411	7
128	20130411	8
163	20130411	9
96	20130411	10
312	20130411	11
1062	20130411	13
1074	20130411	14
1412	20130411	15
1330	20130411	16
1091	20130411	17
1162	20130411	18
1231	20130411	19
2218	20130411	20
1212	20130411	21
1631	20130411	22
1503	20130411	23
2730	20130412	0
339	20130412	1
246	20130412	2
149	20130412	3
93	20130412	4
91	20130412	5
108	20130412	6
139	20130412	7
104	20130412	8
80	20130412	9
69	20130412	10
149	20130412	11
700	20130412	13
737	20130412	14
924	20130412	15
2924	20130412	16
921	20130412	17
1109	20130412	18
1030	20130412	19
1073	20130412	20
763	20130412	21
516	20130412	22
339	20130412	23
483	20130413	0
369	20130413	1
164	20130413	2
65	20130413	3
18	20130413	4
9	20130413	5
10	20130413	6
14	20130413	7
18	20130413	8
5	20130413	9
42	20130413	10
65	20130413	11
73	20130413	13
62	20130413	14
60	20130413	15
54	20130413	16
48	20130413	17
59	20130413	18
52	20130413	19
50	20130413	20
34	20130413	21
46	20130413	22
108	20130413	23
83	20130414	0
55	20130414	1
7	20130414	2
25	20130414	3
74	20130414	4
63	20130414	5
23	20130414	6
11	20130414	7
2	20130414	9
2	20130414	10
8	20130414	11
49	20130414	13
22	20130414	14
30	20130414	15
36	20130414	16
73	20130414	17
107	20130414	18
67	20130414	19
79	20130414	20
45	20130414	21
54	20130414	22
79	20130414	23
